Energy(eV)+1j*SigmaT (microns) 	Weights
(8391260515.574936+35j)	(4.645274603850415+0j)
(8374266037.474231+35j)	(4.645274603850415+0j)
(8369735959.7354+35j)	(4.645274603850415+0j)
(8373111689.782806+35j)	(4.645274603850415+0j)
(8300282300.056147+35j)	(4.645274603850415+0j)
(8312873387.75063+35j)	(4.645274603850415+0j)
(8354690983.804429+35j)	(4.645274603850415+0j)
(8309161095.804506+35j)	(4.645274603850415+0j)
(8334288931.936428+35j)	(4.793765231485038+0j)
(8331611814.545052+35j)	(4.793765231485038+0j)
(8252070406.986071+35j)	(4.793765231485038+0j)
(8367579384.5527+35j)	(4.793765231485038+0j)
(8370186074.385952+35j)	(4.793765231485038+0j)
(8299811010.562036+35j)	(4.793765231485038+0j)
(8372699888.428566+35j)	(4.793765231485038+0j)
(8377446023.010498+35j)	(4.793765231485038+0j)
(8326041044.872843+35j)	(4.793765231485038+0j)
(8203190769.964844+35j)	(4.793765231485038+0j)
(8377008135.275877+35j)	(4.793765231485038+0j)
(8369628212.476963+35j)	(4.793765231485038+0j)
(8352805853.450008+35j)	(4.793765231485038+0j)
(8391191160.9345665+35j)	(4.793765231485038+0j)
(8355076670.91089+35j)	(4.793765231485038+0j)
(8194172279.7083435+35j)	(4.793765231485038+0j)
(8364991146.262839+35j)	(4.793765231485038+0j)
(8328798858.085848+35j)	(4.793765231485038+0j)
(8320493947.862009+35j)	(4.793765231485038+0j)
(8359739265.2084465+35j)	(4.793765231485038+0j)
(8381378737.620397+35j)	(4.793765231485038+0j)
(8362766432.651022+35j)	(4.793765231485038+0j)
(8325842581.297407+35j)	(4.793765231485038+0j)
(8334098973.748428+35j)	(4.793765231485038+0j)
(8338014970.755919+35j)	(4.793765231485038+0j)
(8310298311.376678+35j)	(4.793765231485038+0j)
(8353608913.798836+35j)	(4.793765231485038+0j)
(8359531389.318579+35j)	(4.793765231485038+0j)
(8371229924.8815565+35j)	(4.793765231485038+0j)
(8291160775.931971+35j)	(4.793765231485038+0j)
(8357596802.255421+35j)	(4.793765231485038+0j)
(8382128488.912016+35j)	(4.793765231485038+0j)
(8300514133.544958+35j)	(4.793765231485038+0j)
(8288765041.583412+35j)	(4.793765231485038+0j)
(8274713516.878883+35j)	(4.793765231485038+0j)
(8330553271.902839+35j)	(4.793765231485038+0j)
(8313007505.414928+35j)	(4.793765231485038+0j)
(8338565453.586649+35j)	(4.793765231485038+0j)
(8385398077.291131+35j)	(4.793765231485038+0j)
(8309113251.348301+35j)	(4.793765231485038+0j)
(8384877600.70093+35j)	(4.793765231485038+0j)
(8354015087.226639+35j)	(4.748512250962815+0j)
(8359039225.445391+35j)	(4.748512250962815+0j)
(8339587024.499447+35j)	(4.748512250962815+0j)
(8350391101.325829+35j)	(4.748512250962815+0j)
(8349449524.962639+35j)	(4.748512250962815+0j)
(8362373376.713736+35j)	(4.748512250962815+0j)
(8324269890.985582+35j)	(4.748512250962815+0j)
(8324893620.204739+35j)	(4.748512250962815+0j)
(8321408481.555187+35j)	(4.748512250962815+0j)
(8364652444.8820505+35j)	(4.748512250962815+0j)
(8372131447.539604+35j)	(4.748512250962815+0j)
(8359180167.997725+35j)	(4.748512250962815+0j)
(8339741960.445355+35j)	(4.748512250962815+0j)
(8349859219.108669+35j)	(4.748512250962815+0j)
(8363596528.176314+35j)	(4.748512250962815+0j)
(8319203659.135514+35j)	(4.748512250962815+0j)
(8349779211.008959+35j)	(4.748512250962815+0j)
(8358473363.199339+35j)	(4.748512250962815+0j)
(8357336489.365353+35j)	(4.748512250962815+0j)
(8361710525.75893+35j)	(4.748512250962815+0j)
(8352688920.454886+35j)	(4.748512250962815+0j)
(8267690266.448597+35j)	(4.748512250962815+0j)
(8343179846.500677+35j)	(4.748512250962815+0j)
(8371345626.045006+35j)	(4.748512250962815+0j)
(8369872998.124115+35j)	(4.748512250962815+0j)
(8366360068.598401+35j)	(4.748512250962815+0j)
(8328054964.427965+35j)	(4.748512250962815+0j)
(8319013868.426554+35j)	(4.748512250962815+0j)
(8357865571.117914+35j)	(4.748512250962815+0j)
(8352141029.57926+35j)	(4.748512250962815+0j)
(8341493773.397461+35j)	(4.748512250962815+0j)
(8368844302.020184+35j)	(4.748512250962815+0j)
(8386546485.219889+35j)	(4.748512250962815+0j)
(8369162809.153685+35j)	(4.748512250962815+0j)
(8356541768.984669+35j)	(4.748512250962815+0j)
(8373979111.055801+35j)	(4.748512250962815+0j)
(8334177389.627073+35j)	(4.748512250962815+0j)
(8361572739.91511+35j)	(4.748512250962815+0j)
(8300865442.276771+35j)	(4.748512250962815+0j)
(8345106988.103771+35j)	(4.748512250962815+0j)
(8303132951.797991+35j)	(4.748512250962815+0j)
(8342512920.907084+35j)	(4.748512250962815+0j)
(8374723552.278209+35j)	(4.748512250962815+0j)
(8381156113.463025+35j)	(4.748512250962815+0j)
(8310250776.735662+35j)	(4.748512250962815+0j)
(8352668809.37773+35j)	(4.748512250962815+0j)
(8312031641.662127+35j)	(4.748512250962815+0j)
(8335447610.002748+35j)	(4.748512250962815+0j)
(8336811166.786516+35j)	(4.748512250962815+0j)
(8311694356.742772+35j)	(4.748512250962815+0j)
(8258053512.940552+35j)	(4.748512250962815+0j)
(8370156533.335779+35j)	(4.646891905185877+0j)
(8343284782.554979+35j)	(4.646891905185877+0j)
(8341648625.173231+35j)	(4.646891905185877+0j)
(8375647100.449429+35j)	(4.646891905185877+0j)
(8343808229.085989+35j)	(4.646891905185877+0j)
(8346141347.463545+35j)	(4.646891905185877+0j)
(8332784948.241219+35j)	(4.646891905185877+0j)
(8385859243.70521+35j)	(4.646891905185877+0j)
(8377619776.605487+35j)	(4.646891905185877+0j)
(8184859861.711966+35j)	(4.646891905185877+0j)
(8332898886.480199+35j)	(4.646891905185877+0j)
(8365180149.342947+35j)	(4.646891905185877+0j)
(8259594389.910446+35j)	(4.646891905185877+0j)
(8353525265.489032+35j)	(4.646891905185877+0j)
(8302358654.147381+35j)	(4.646891905185877+0j)
(8349001233.320837+35j)	(4.646891905185877+0j)
(8355130114.005627+35j)	(4.646891905185877+0j)
(8338117623.774277+35j)	(4.646891905185877+0j)
(8344866166.512115+35j)	(4.646891905185877+0j)
(8303430450.151318+35j)	(4.646891905185877+0j)
(8358050242.1059265+35j)	(4.646891905185877+0j)
(8327015895.250765+35j)	(4.646891905185877+0j)
(8347164136.930436+35j)	(4.646891905185877+0j)
(8363817213.1409855+35j)	(4.646891905185877+0j)
(8375490313.205931+35j)	(4.646891905185877+0j)
(8137934110.658651+35j)	(4.646891905185877+0j)
(8325022103.642073+35j)	(4.646891905185877+0j)
(8370735836.576125+35j)	(4.646891905185877+0j)
(8339791025.868366+35j)	(4.646891905185877+0j)
(8356770699.366664+35j)	(4.646891905185877+0j)
(8268972700.881183+35j)	(4.646891905185877+0j)
(8316539682.708096+35j)	(4.646891905185877+0j)
(8302173256.847595+35j)	(4.646891905185877+0j)
(8324952450.562008+35j)	(4.646891905185877+0j)
(8317746401.283245+35j)	(4.646891905185877+0j)
(8341481894.1542+35j)	(4.919286436880367+0j)
(8355020655.396081+35j)	(4.919286436880367+0j)
(8316033231.356029+35j)	(4.919286436880367+0j)
(8239247066.371967+35j)	(4.919286436880367+0j)
(8317829996.132462+35j)	(4.919286436880367+0j)
(8266256297.11448+35j)	(4.919286436880367+0j)
(8302353389.527533+35j)	(4.919286436880367+0j)
(8337659444.848696+35j)	(4.919286436880367+0j)
(8218133940.818882+35j)	(4.919286436880367+0j)
(8348118619.155367+35j)	(4.919286436880367+0j)
(8364924704.24065+35j)	(4.919286436880367+0j)
(8392019563.167035+35j)	(4.919286436880367+0j)
(8372827683.309141+35j)	(4.919286436880367+0j)
(8306600108.434612+35j)	(4.919286436880367+0j)
(8377440137.96879+35j)	(4.919286436880367+0j)
(8374769077.507816+35j)	(4.919286436880367+0j)
(8357235204.373455+35j)	(4.919286436880367+0j)
(8337873716.7337265+35j)	(4.919286436880367+0j)
(8324538461.270645+35j)	(4.919286436880367+0j)
(8306041089.206686+35j)	(4.919286436880367+0j)
(8347049713.042429+35j)	(4.919286436880367+0j)
(8387770134.483603+35j)	(4.919286436880367+0j)
(8322425214.7814045+35j)	(4.919286436880367+0j)
(8354548460.121075+35j)	(4.919286436880367+0j)
(8359293573.139037+35j)	(4.919286436880367+0j)
(8315229998.192558+35j)	(4.919286436880367+0j)
(8293915933.86588+35j)	(4.919286436880367+0j)
(8363137895.514072+35j)	(4.919286436880367+0j)
(8340362515.910545+35j)	(4.919286436880367+0j)
(8356370236.243191+35j)	(4.919286436880367+0j)
(8335027873.664429+35j)	(4.919286436880367+0j)
(8356321687.480415+35j)	(4.919286436880367+0j)
(8326925679.631614+35j)	(4.919286436880367+0j)
(8356996956.603699+35j)	(4.919286436880367+0j)
(8285189945.377733+35j)	(4.919286436880367+0j)
(8322076227.322924+35j)	(4.919286436880367+0j)
(8355194634.359371+35j)	(4.919286436880367+0j)
(8369171697.572136+35j)	(4.919286436880367+0j)
(8344017034.567244+35j)	(4.919286436880367+0j)
(8340950062.494797+35j)	(4.919286436880367+0j)
(8296739926.956362+35j)	(4.919286436880367+0j)
(8306259708.215343+35j)	(4.919286436880367+0j)
(8315590466.868734+35j)	(4.919286436880367+0j)
(8352064290.896346+35j)	(4.919286436880367+0j)
(8354311611.401173+35j)	(4.919286436880367+0j)
(8337046019.674951+35j)	(4.919286436880367+0j)
(8326844870.352812+35j)	(5.217134247262782+0j)
(8377802964.481651+35j)	(5.217134247262782+0j)
(8371655088.479389+35j)	(5.217134247262782+0j)
(8363374580.531138+35j)	(5.217134247262782+0j)
(8366906132.439844+35j)	(5.217134247262782+0j)
(8265299889.459909+35j)	(5.217134247262782+0j)
(8331631789.374171+35j)	(5.217134247262782+0j)
(8312893881.539+35j)	(5.217134247262782+0j)
(8226981766.129259+35j)	(5.217134247262782+0j)
(8338401635.944252+35j)	(5.217134247262782+0j)
(8347831706.116575+35j)	(5.217134247262782+0j)
(8367993178.073116+35j)	(5.217134247262782+0j)
(8391572188.034632+35j)	(5.217134247262782+0j)
(8318172489.956827+35j)	(5.217134247262782+0j)
(8282541150.540041+35j)	(5.217134247262782+0j)
(8364031547.039822+35j)	(5.217134247262782+0j)
(8363961436.573272+35j)	(5.217134247262782+0j)
(8384791854.526028+35j)	(5.217134247262782+0j)
(8313844288.387033+35j)	(5.217134247262782+0j)
(8323283939.68059+35j)	(5.217134247262782+0j)
(8341233677.54944+35j)	(5.217134247262782+0j)
(8338486125.477455+35j)	(5.217134247262782+0j)
(8379648299.61199+35j)	(5.217134247262782+0j)
(8298473954.931589+35j)	(5.217134247262782+0j)
(8315564225.715195+35j)	(5.217134247262782+0j)
(8291087742.214804+35j)	(5.217134247262782+0j)
(8270183225.523867+35j)	(5.217134247262782+0j)
(8345756378.792153+35j)	(5.217134247262782+0j)
(8358895241.691462+35j)	(5.217134247262782+0j)
(8309090204.597482+35j)	(5.217134247262782+0j)
(8349835905.865052+35j)	(5.217134247262782+0j)
(8319587771.9757805+35j)	(5.217134247262782+0j)
(8351016196.424831+35j)	(5.217134247262782+0j)
(8348657377.613595+35j)	(5.217134247262782+0j)
(8319492533.04772+35j)	(5.217134247262782+0j)
(8301047793.4376335+40j)	(4.722629731542431+0j)
(8376507934.879715+40j)	(4.722629731542431+0j)
(8362283972.009815+40j)	(4.722629731542431+0j)
(8347655023.448726+40j)	(4.722629731542431+0j)
(8326284226.323236+40j)	(4.722629731542431+0j)
(8378088874.990206+40j)	(4.722629731542431+0j)
(8364303270.067665+40j)	(4.722629731542431+0j)
(8325730932.723726+40j)	(4.722629731542431+0j)
(8341425747.258791+40j)	(4.722629731542431+0j)
(8327124607.950243+40j)	(4.722629731542431+0j)
(8346947458.431204+40j)	(4.722629731542431+0j)
(8326704728.58866+40j)	(4.722629731542431+0j)
(8379841635.3339815+40j)	(4.722629731542431+0j)
(8336842096.634814+40j)	(4.722629731542431+0j)
(8359827875.783802+40j)	(4.722629731542431+0j)
(8283709860.949701+40j)	(4.722629731542431+0j)
(8373563621.554546+40j)	(4.722629731542431+0j)
(8337145513.418573+40j)	(4.722629731542431+0j)
(8351154611.446262+40j)	(4.722629731542431+0j)
(8371435542.408737+40j)	(4.722629731542431+0j)
(8312746864.878166+40j)	(4.722629731542431+0j)
(8398379381.38721+40j)	(4.722629731542431+0j)
(8377178376.524286+40j)	(4.722629731542431+0j)
(8365521369.287701+40j)	(4.722629731542431+0j)
(8391987776.630573+40j)	(4.722629731542431+0j)
(8358003787.564957+40j)	(4.722629731542431+0j)
(8383411910.575294+40j)	(4.722629731542431+0j)
(8380453778.493751+40j)	(4.722629731542431+0j)
(8220500767.796193+40j)	(4.722629731542431+0j)
(8340289773.692823+40j)	(4.722629731542431+0j)
(8335802377.086406+40j)	(4.709819712150874+0j)
(8357618291.327379+40j)	(4.709819712150874+0j)
(8370043798.38172+40j)	(4.709819712150874+0j)
(8336841288.865713+40j)	(4.709819712150874+0j)
(8298913385.484735+40j)	(4.709819712150874+0j)
(8360471871.514509+40j)	(4.709819712150874+0j)
(8357414794.432403+40j)	(4.709819712150874+0j)
(8316627124.708776+40j)	(4.709819712150874+0j)
(8360866815.365448+40j)	(4.709819712150874+0j)
(8322691826.58041+40j)	(4.709819712150874+0j)
(8296592227.969105+40j)	(4.709819712150874+0j)
(8354961584.342501+40j)	(4.709819712150874+0j)
(8410262228.082083+40j)	(4.709819712150874+0j)
(8363392536.123259+40j)	(4.709819712150874+0j)
(8359935513.588502+40j)	(4.709819712150874+0j)
(8333098703.9552765+40j)	(4.709819712150874+0j)
(8347332155.719248+40j)	(4.709819712150874+0j)
(8372792698.861637+40j)	(4.709819712150874+0j)
(8370163086.403025+40j)	(4.709819712150874+0j)
(8364417328.2761345+40j)	(4.709819712150874+0j)
(8316106747.711694+40j)	(4.709819712150874+0j)
(8366894699.468612+40j)	(4.709819712150874+0j)
(8362438678.512082+40j)	(4.709819712150874+0j)
(8354915662.962939+40j)	(4.709819712150874+0j)
(8352483957.604425+40j)	(4.709819712150874+0j)
(8385427387.214945+40j)	(4.709819712150874+0j)
(8327655906.682522+40j)	(4.709819712150874+0j)
(8374729688.854721+40j)	(4.709819712150874+0j)
(8328308808.015801+40j)	(4.709819712150874+0j)
(8382715471.925892+40j)	(4.709819712150874+0j)
(8331624488.743111+40j)	(4.726529073506247+0j)
(8371546098.769318+40j)	(4.726529073506247+0j)
(8346395528.6508255+40j)	(4.726529073506247+0j)
(8372216521.9862+40j)	(4.726529073506247+0j)
(8352464755.340433+40j)	(4.726529073506247+0j)
(8357862524.210846+40j)	(4.726529073506247+0j)
(8344317936.228638+40j)	(4.726529073506247+0j)
(8357400308.843421+40j)	(4.726529073506247+0j)
(8378532434.484732+40j)	(4.726529073506247+0j)
(8335863947.056111+40j)	(4.726529073506247+0j)
(8373359850.762301+40j)	(4.726529073506247+0j)
(8333941070.610542+40j)	(4.726529073506247+0j)
(8371012181.564905+40j)	(4.726529073506247+0j)
(8222986929.779139+40j)	(4.726529073506247+0j)
(8354293053.474205+40j)	(4.726529073506247+0j)
(8337185672.084639+40j)	(4.726529073506247+0j)
(8325772202.797666+40j)	(4.726529073506247+0j)
(8346731195.508774+40j)	(4.726529073506247+0j)
(8373257146.207144+40j)	(4.726529073506247+0j)
(8340715825.972822+40j)	(4.726529073506247+0j)
(8355598414.34598+40j)	(4.726529073506247+0j)
(8354443771.917584+40j)	(4.726529073506247+0j)
(8367645513.766603+40j)	(4.726529073506247+0j)
(8335262279.540877+40j)	(4.726529073506247+0j)
(8351698935.8902+40j)	(4.726529073506247+0j)
(8373677380.656523+40j)	(4.638654719445454+0j)
(8259430203.920766+40j)	(4.638654719445454+0j)
(8367306318.110078+40j)	(4.638654719445454+0j)
(8387193427.725033+40j)	(4.638654719445454+0j)
(8323911138.804018+40j)	(4.638654719445454+0j)
(8351202332.812144+40j)	(4.638654719445454+0j)
(8272291718.286163+40j)	(4.638654719445454+0j)
(8363600614.481215+40j)	(4.638654719445454+0j)
(8347000963.577768+40j)	(4.638654719445454+0j)
(8366211755.164177+40j)	(4.638654719445454+0j)
(8314704510.439938+40j)	(4.638654719445454+0j)
(8383344824.308964+40j)	(4.638654719445454+0j)
(8308122888.574604+40j)	(4.638654719445454+0j)
(8345292861.951666+40j)	(4.638654719445454+0j)
(8208332364.103135+40j)	(4.638654719445454+0j)
(8373348874.591169+40j)	(4.638654719445454+0j)
(8343453187.10891+40j)	(4.638654719445454+0j)
(8380346928.016693+40j)	(4.638654719445454+0j)
(8348959054.31193+40j)	(4.638654719445454+0j)
(8366199051.138544+40j)	(4.638654719445454+0j)
(8187704163.993702+40j)	(4.638654719445454+0j)
(8340290557.062054+40j)	(4.638654719445454+0j)
(8386881795.44504+40j)	(4.638654719445454+0j)
(8328589765.621809+40j)	(4.638654719445454+0j)
(8331131428.648737+40j)	(4.638654719445454+0j)
(8378478332.615755+40j)	(4.638654719445454+0j)
(8364472473.894382+40j)	(4.638654719445454+0j)
(8376757693.483717+40j)	(4.638654719445454+0j)
(8341859148.110474+40j)	(4.638654719445454+0j)
(8320782589.484983+40j)	(4.638654719445454+0j)
(8285086210.661881+40j)	(4.638654719445454+0j)
(8351248325.998472+40j)	(4.638654719445454+0j)
(8374235361.498521+40j)	(4.638654719445454+0j)
(8310754808.411376+40j)	(4.638654719445454+0j)
(8365097266.68074+40j)	(4.638654719445454+0j)
(8327898645.306038+40j)	(4.638654719445454+0j)
(8356569418.915195+40j)	(4.638654719445454+0j)
(8376225496.308113+40j)	(4.584011665412474+0j)
(8365439175.90115+40j)	(4.584011665412474+0j)
(8355268809.506983+40j)	(4.584011665412474+0j)
(8182401121.486382+40j)	(4.584011665412474+0j)
(8366117025.258014+40j)	(4.584011665412474+0j)
(8370869492.652927+40j)	(4.584011665412474+0j)
(8302075232.457589+40j)	(4.584011665412474+0j)
(8363073661.2553625+40j)	(4.584011665412474+0j)
(8351737243.147434+40j)	(4.584011665412474+0j)
(8337074411.776876+40j)	(4.584011665412474+0j)
(8293470476.303097+40j)	(4.584011665412474+0j)
(8321060177.656534+40j)	(4.584011665412474+0j)
(8368659579.452517+40j)	(4.584011665412474+0j)
(8360436697.659409+40j)	(4.584011665412474+0j)
(8381401088.481447+40j)	(4.584011665412474+0j)
(8341804229.919792+40j)	(4.584011665412474+0j)
(8286427696.5399+40j)	(4.584011665412474+0j)
(8335086212.863525+40j)	(4.584011665412474+0j)
(8305266067.347563+40j)	(4.584011665412474+0j)
(8332267724.4237+40j)	(4.584011665412474+0j)
(8331800468.15663+40j)	(4.584011665412474+0j)
(8368912521.47138+40j)	(4.584011665412474+0j)
(8318575172.700661+40j)	(4.584011665412474+0j)
(8337847282.09387+40j)	(4.584011665412474+0j)
(8332101168.538276+40j)	(4.584011665412474+0j)
(8304837208.390326+40j)	(4.584011665412474+0j)
(8363217691.254239+40j)	(4.584011665412474+0j)
(8348834755.185122+40j)	(4.584011665412474+0j)
(8335233196.22151+40j)	(4.584011665412474+0j)
(8346372310.730605+40j)	(4.584011665412474+0j)
(8340641471.390852+40j)	(4.584011665412474+0j)
(8347330301.340317+40j)	(4.584011665412474+0j)
(8346727790.827873+40j)	(4.584011665412474+0j)
(8334474945.697719+40j)	(4.584011665412474+0j)
(8328245069.410843+40j)	(4.869939338066194+0j)
(8371624264.978509+40j)	(4.869939338066194+0j)
(8342588561.004532+40j)	(4.869939338066194+0j)
(8355450635.485593+40j)	(4.869939338066194+0j)
(8355714954.4866295+40j)	(4.869939338066194+0j)
(8364067806.156684+40j)	(4.869939338066194+0j)
(8310364807.78726+40j)	(4.869939338066194+0j)
(8312247952.6068325+40j)	(4.869939338066194+0j)
(8351326444.9840145+40j)	(4.869939338066194+0j)
(8336641490.5884285+40j)	(4.869939338066194+0j)
(8389092358.935932+40j)	(4.869939338066194+0j)
(8345784057.766491+40j)	(4.869939338066194+0j)
(8333782420.206808+40j)	(4.869939338066194+0j)
(8361185538.935926+40j)	(4.869939338066194+0j)
(8365846724.1351795+40j)	(4.869939338066194+0j)
(8213118967.556002+40j)	(4.869939338066194+0j)
(8298981690.749995+40j)	(4.869939338066194+0j)
(8334682055.227274+40j)	(4.869939338066194+0j)
(8336692367.37281+40j)	(4.869939338066194+0j)
(8358937534.589815+40j)	(4.869939338066194+0j)
(8362745980.62878+40j)	(4.869939338066194+0j)
(8340955478.800447+40j)	(4.869939338066194+0j)
(8356479534.141159+40j)	(4.869939338066194+0j)
(8306236493.827517+40j)	(4.869939338066194+0j)
(8339782585.952463+40j)	(4.869939338066194+0j)
(8321620349.904039+40j)	(4.869939338066194+0j)
(8310306030.586695+40j)	(4.63217283026363+0j)
(8336729897.091793+40j)	(4.63217283026363+0j)
(8339729213.038777+40j)	(4.63217283026363+0j)
(8364228652.620937+40j)	(4.63217283026363+0j)
(8358155585.309336+40j)	(4.63217283026363+0j)
(8399839408.932451+40j)	(4.63217283026363+0j)
(8256479934.668009+40j)	(4.63217283026363+0j)
(8370942456.49041+40j)	(4.63217283026363+0j)
(8307225067.862638+40j)	(4.63217283026363+0j)
(8368633371.500195+40j)	(4.63217283026363+0j)
(8378147364.431469+40j)	(4.63217283026363+0j)
(8377914732.324629+40j)	(4.63217283026363+0j)
(8331289321.7704935+40j)	(4.63217283026363+0j)
(8283927620.835896+40j)	(4.63217283026363+0j)
(8337811607.916613+40j)	(4.63217283026363+0j)
(8356968742.424433+40j)	(4.63217283026363+0j)
(8338619552.231127+40j)	(4.63217283026363+0j)
(8350033618.847603+40j)	(4.63217283026363+0j)
(8313352866.336193+40j)	(4.63217283026363+0j)
(8348799542.065783+40j)	(4.63217283026363+0j)
(8303096039.452221+40j)	(4.63217283026363+0j)
(8275462414.95128+40j)	(4.63217283026363+0j)
(8365666175.209808+40j)	(4.63217283026363+0j)
(8374560574.474457+40j)	(4.5765881433731135+0j)
(8380586466.839176+40j)	(4.5765881433731135+0j)
(8344252368.581434+40j)	(4.5765881433731135+0j)
(8348430147.580333+40j)	(4.5765881433731135+0j)
(8290571313.761396+40j)	(4.5765881433731135+0j)
(8364710481.075345+40j)	(4.5765881433731135+0j)
(8386446538.77863+40j)	(4.5765881433731135+0j)
